;Ja;En;Reading;Frequency Rank;Cumulative Freq. Pct.;Frequency Pct.;JLPT Level;WK Level;Item Type;Tags
8811;寝落ち;dozing off in the middle of doing something (esp. in an online chat or during an online game),becoming inactive due to falling asleep;ねおち;6483;99.37963601;0.00033443;;-1;V;p4
8812;寝込み;asleep (in bed),sick in bed;ねこみ;6483;99.37997044;0.00033443;;-1;V;p4
8813;察し;consideration,guess,conjecture,judgment,judgement;さっし;6483;99.38030486;0.00033443;;-1;V;p4
8814;察す;to guess,to sense,to presume,to judge;さっす;6483;99.38063929;0.00033443;;-1;V;p4
8815;対する;to face (each other),to be facing;たいする;6483;99.38097372;0.00033443;N3;-1;V;p4
8816;対処;dealing with,coping with;たいしょ;6483;99.38130815;0.00033443;N1;-1;V;p4
8817;対戦;waging war,competition;たいせん;6483;99.38164258;0.00033443;;-1;V;p4
8818;対抗意識;(sense of) rivalry,competitiveness;たいこういしき;6483;99.381977;0.00033443;;-1;V;p4
8819;対象;target,object (of worship, study, etc.),subject (of taxation, etc.);たいしょう;6483;99.38231143;0.00033443;N3;24;V;p4
8820;対面;meeting face-to-face,seeing in person;たいめん;6483;99.38264586;0.00033443;N1;-1;V;p4
8821;寿命;life span;じゅみょう;6483;99.38298029;0.00033443;N2;35;V;p4
8822;封;seal;ふう;6483;99.38331472;0.00033443;N1;43;V;p4
8823;専ら;wholly,solely,entirely,exclusively,devotedly,fixedly;もっぱら;6483;99.38364914;0.00033443;N1;-1;V;p4
8824;専念;absorption,giving undivided attention,devoting oneself (to);せんねん;6483;99.38398357;0.00033443;;-1;V;p4
8825;専業主婦;housewife;せんぎょうしゅふ;6483;99.384318;0.00033443;;-1;V;p4
8826;専用;(one's) exclusive use,private use,personal use;せんよう;6483;99.38465243;0.00033443;N1;-1;V;p4
8827;専門;speciality,specialty,subject of study,expert,area of expertise;せんもん;6483;99.38498686;0.00033443;;16;V;p4
8828;専門知識;expertise,special knowledge,technical knowledge,expert knowledge;せんもんちしき;6483;99.38532129;0.00033443;;-1;V;p4
8829;射的;target practice;しゃてき;6483;99.38565571;0.00033443;;-1;V;p4
8830;将軍;general,shogun;しょうぐん;6483;99.38599014;0.00033443;;36;V;p4
8831;尊厳;dignity,majesty,sanctity;そんげん;6483;99.38632457;0.00033443;;-1;V;p4
8832;尋ねる;to ask,to enquire,to inquire;たずねる;6483;99.386659;0.00033443;N4;31;V;p4
8833;導き;guidance;みちびき;6483;99.38699343;0.00033443;;-1;V;p4
8834;小っちゃ;tiny,little,wee;ちっちゃな;6483;99.38732785;0.00033443;;-1;V;p4
8835;小ぶり;smallish,on the small side,somewhat small,undersized,small size;こぶり;6483;99.38766228;0.00033443;;-1;V;p4
8836;小僧;youngster,boy,kid,brat;こぞう;6483;99.38799671;0.00033443;;-1;V;p4
8837;小型;small,small-sized,small-scale,miniature;こがた;6483;99.38833114;0.00033443;;-1;V;p4
8838;小型車;small car,compact car;こがたしゃ;6483;99.38866557;0.00033443;;-1;V;p4
8839;小声;low voice,whisper;こごえ;6483;99.38899999;0.00033443;;7;V;p4
8840;小夜;evening;さよ;6483;99.38933442;0.00033443;;-1;V;p4
8841;小屋;hut,cabin,shed,(animal) pen;こや;6483;99.38966885;0.00033443;N3;-1;V;p4
8842;小悪魔;rogue,devil,imp;こあくま;6483;99.39000328;0.00033443;;-1;V;p4
8843;小林;Kobayashi;;6483;99.39033771;0.00033443;;-1;V;p4
8844;小野小町;Ono Komachi,Poet of the Heian period, included in the Ogura Hyakunin Isshu;おのこまち;6483;99.39067213;0.00033443;;-1;V;p4
8845;少;small,little,few;しょう;6483;99.39100656;0.00033443;;-1;V;p4
8846;尚;still,yet;なお;6483;99.39134099;0.00033443;N1;54;V;p4
8847;尚更;still more,even more,all the more;なおさら;6483;99.39167542;0.00033443;N1;56;V;p4
8848;尽き;to be used up,to be run out,to be exhausted,to be consumed,to come to an end;つきる;6483;99.39200985;0.00033443;N1;48;V;p4
8849;尽くめ;entirely,completely,all,nothing but;ずくめ;6483;99.39234427;0.00033443;;-1;V;p4
8850;尽力;efforts,exertion,endeavour,assistance,services;じんりょく;6483;99.3926787;0.00033443;;48;V;p4
8851;尾ヒレ;tail and fins;おひれ;6483;99.39301313;0.00033443;;-1;V;p4
8852;居;residence;きょ;6483;99.39334756;0.00033443;;-1;V;p4
8853;居残る;to stay behind,to remain,to work overtime;いのこる;6483;99.39368199;0.00033443;;-1;V;p4
8854;展;exhibition,exhibit;てん;6483;99.39401641;0.00033443;;-1;V;p4
8855;展示品;goods on display,(an) exhibit,exhibition (of goods);てんじひん;6483;99.39435084;0.00033443;;-1;V;p4
8856;属性;attribute,property,context,element;ぞくせい;6483;99.39468527;0.00033443;;-1;V;p4
8857;層;layer,seam,bed,stream,class,stratum;そう;6483;99.3950197;0.00033443;;24;V;p4
8858;山ほど;a heap,great amount of;やまほど;6483;99.39535413;0.00033443;;-1;V;p4
8859;山場;climax,turning point;やまば;6483;99.39568855;0.00033443;;-1;V;p4
8860;山田;Yamada;;6483;99.39602298;0.00033443;;-1;V;p4
8861;山菜;edible wild plants;さんさい;6483;99.39635741;0.00033443;;-1;V;p4
8862;岩屋;cavern,grotto;いわや;6483;99.39669184;0.00033443;;-1;V;p4
8863;崩壊;collapse,crumbling,breaking down,caving in;ほうかい;6483;99.39702627;0.00033443;N1;37;V;p4
8864;川上;upper reaches of a river,upstream;かわかみ;6483;99.39736069;0.00033443;;-1;V;p4
8865;川柳;senryū,comic haiku,humorous seventeen-mora poem;せんりゅう;6483;99.39769512;0.00033443;;47;V;p4
8866;巡らせる;to go around;めぐる;6483;99.39802955;0.00033443;N2;40;V;p4
8867;巡り会う;to meet fortuitously (e.g. running into an old friend),to meet by chance,to happen across;めぐりあう;6483;99.39836398;0.00033443;;-1;V;p4
8868;工事;construction work;こうじ;6483;99.39869841;0.00033443;N2;9;V;p4
8869;工房;workshop,studio,atelier;こうぼう;6483;99.39903283;0.00033443;;-1;V;p4
8870;左ハンドル;left hand drive (of cars, etc.);ひだりハンドル;6483;99.39936726;0.00033443;;-1;V;p4
8871;左手;left hand;ひだりて;6483;99.39970169;0.00033443;;4;V;p4
8872;巧妙;ingenious,skillful,clever,deft;こうみょう;6483;99.40003612;0.00033443;N1;50;V;p4
8873;差し上げる;to give,to offer;さしあげる;6483;99.40037055;0.00033443;N4;26;V;p4
8874;差し掛かる;to come near,to approach;さしかかる;6483;99.40070497;0.00033443;N1;-1;V;p4
8875;市外;outside the city area,suburbs;しがい;6483;99.4010394;0.00033443;;-1;V;p4
8876;市民;citizen,citizenry,public;しみん;6483;99.40137383;0.00033443;N4;-1;V;p4
8877;市議;city councillor,city councilor,city assemblyman;しぎ;6483;99.40170826;0.00033443;;-1;V;p4
8878;布教;propagation (e.g. a religion),proselytizing,missionary work;ふきょう;6483;99.40204269;0.00033443;;-1;V;p4
8879;希望の光;ray of hope,glimmer of hope;きぼうのひかり;6483;99.40237711;0.00033443;;-1;V;p4
8880;希望の星;ray of light,ray of hope,promising talent;きぼうのほし;6483;99.40271154;0.00033443;;-1;V;p4
8881;希薄;thin (e.g. air),diluted,sparse,lean,weak,rarified,rarefied;きはく;6483;99.40304597;0.00033443;;-1;V;p4
8882;師走;twelfth month (esp. of the lunar calendar),December;しわす;6483;99.4033804;0.00033443;;-1;V;p4
8883;席取り;saving a seat (e.g. by leaving something on it),holding a seat (for a friend, etc.),reserving a place;せきとり;6483;99.40371483;0.00033443;;-1;V;p4
8884;帰す;to send (someone) back,to send (someone) home;かえす;6483;99.40404925;0.00033443;N2;-1;V;p4
8885;帰省;homecoming,returning home;きせい;6483;99.40438368;0.00033443;;-1;V;p4
8886;帳;curtain,hanging,bunting;とばり;6483;99.40471811;0.00033443;N1;-1;V;p4
8887;常識;common sense,good sense,common knowledge,general knowledge,common practice,accepted practice,social etiquette;じょうしき;6483;99.40505254;0.00033443;N3;17;V;p4
8888;干からびる;to dry up completely,to become stale;ひからびる;6483;99.40538697;0.00033443;;-1;V;p4
8889;干す;to air,to dry,to desiccate;ほす;6483;99.40572139;0.00033443;N2;17;V;p4
8890;干渉;interference,intervention,meddling;かんしょう;6483;99.40605582;0.00033443;N1;17;V;p4
8891;平らか;level,just,peaceful;たいらか;6483;99.40639025;0.00033443;;-1;V;p4
8892;平らげる;to eat up (completely);たいらげる;6483;99.40672468;0.00033443;;-1;V;p4
8893;平仮名;hiragana,cursive Japanese syllabary used primarily for native Japanese words (esp. function words, inflections, etc.);ひらがな;6483;99.40705911;0.00033443;N2;11;V;p4
8894;平均点;average mark,mean point;へいきんてん;6483;99.40739353;0.00033443;;-1;V;p4
8895;平日;weekday,ordinary days (i.e. non-holiday);へいじつ;6483;99.40772796;0.00033443;N2;4;V;p4
8896;平気で;without compunction,coolly,without batting an eyelid,unscrupulously,nonchalantly,remorselessly,without hesitation;へいきで;6483;99.40806239;0.00033443;;-1;V;p4
8897;平穏;tranquil,calm,restful,peaceful,quiet;へいおん;6483;99.40839682;0.00033443;;46;V;p4
8898;年の暮れ;year end;としのくれ;6483;99.40873125;0.00033443;;-1;V;p4
8899;幸福;happiness,well-being,joy,welfare,blessedness;こうふく;6483;99.40906567;0.00033443;N3;16;V;p4
8900;幸運;good luck,fortune;こううん;6483;99.4094001;0.00033443;N3;16;V;p4
8901;幻滅;disillusionment;げんめつ;6483;99.40973453;0.00033443;;43;V;p4
8902;幽霊部員;member of a (school) club who does not partake in the club's activities;ゆうれいぶいん;6483;99.41006896;0.00033443;;-1;V;p4
8903;幾つも;many,much,plenty;いくつも;6483;99.41040339;0.00033443;;-1;V;p4
8904;幾らか;some,(a) little;いくらか;6483;99.41073782;0.00033443;;-1;V;p4
8905;幾何学;geometry;きかがく;6483;99.41107224;0.00033443;;31;V;p4
8906;幾分;somewhat,to some extent,to some degree;いくぶん;6483;99.41140667;0.00033443;N2;-1;V;p4
8907;幾多;many,numerous;いくた;6483;99.4117411;0.00033443;N1;-1;V;p4
8908;幾度となく;on countless occasions,many a time;いくどとなく;6483;99.41207553;0.00033443;;-1;V;p4
8909;広々;extensive,spacious;ひろびろ;6483;99.41240996;0.00033443;N2;-1;V;p4
8910;広げる;to spread,to extend,to expand,to enlarge,to widen,to broaden;ひろげる;6483;99.41274438;0.00033443;N2;-1;V;p4
8911;広める;to spread,to propagate,to popularize,to disseminate;ひろめる;6483;99.41307881;0.00033443;N2;-1;V;p4
8912;底抜け;bottomless (bucket, etc.);そこぬけ;6483;99.41341324;0.00033443;;-1;V;p4
8913;底辺;base (e.g. of a triangle);ていへん;6483;99.41374767;0.00033443;;-1;V;p4
8914;店先;storefront,shopfront;みせさき;6483;99.4140821;0.00033443;;-1;V;p4
8915;店内;store interior;てんない;6483;99.41441652;0.00033443;;-1;V;p4
8916;度々;often,again and again,over and over again,repeatedly,frequently;たびたび;6483;99.41475095;0.00033443;N3;-1;V;p4
8917;庫入れ;warehousing,storing in a warehouse;くらいれ;6483;99.41508538;0.00033443;;-1;V;p4
8918;廃棄;disposal,abandonment,scrapping,discarding,abolition;はいき;6483;99.41541981;0.00033443;N1;41;V;p4
8919;廃業;discontinuation (of business),closing down,giving up (one's practice),retiring;はいぎょう;6483;99.41575424;0.00033443;;-1;V;p4
8920;廃車;decommissioned vehicle,out of service vehicle,end of life vehicle;はいしゃ;6483;99.41608866;0.00033443;;-1;V;p4
8921;延々;forever,endlessly,on and on;えんえん;6483;99.41642309;0.00033443;;-1;V;p4
8922;延々と;forever,endlessly,on and on;えんえん;6483;99.41675752;0.00033443;;-1;V;p4
8923;延ばす;to grow long (e.g. hair, nails);のばす;6483;99.41709195;0.00033443;N3;38;V;p4
8924;延長;extension,elongation,prolongation,lengthening;えんちょう;6483;99.41742638;0.00033443;N2;32;V;p4
8925;建てる;to build,to construct;たてる;6483;99.4177608;0.00033443;N4;15;V;p4
8926;建て直す;to rebuild,to reconstruct;たてなおす;6483;99.41809523;0.00033443;;-1;V;p4
8927;建前;face,official stance,public position or attitude (as opposed to private thoughts);たてまえ;6483;99.41842966;0.00033443;N1;17;V;p4
8928;建築;construction,architecture (of buildings);けんちく;6483;99.41876409;0.00033443;N3;15;V;p4
8929;建築業者;builder,constructor;けんちくぎょうしゃ;6483;99.41909852;0.00033443;;-1;V;p4
8930;弁える;to discern (e.g. right from wrong),to discriminate,to distinguish;わきまえる;6483;99.41943294;0.00033443;;-1;V;p4
8931;弁当持参;bringing one's own lunch;べんとうじさん;6483;99.41976737;0.00033443;;-1;V;p4
8932;式;equation,formula,expression;しき;6483;99.4201018;0.00033443;N3;15;V;p4
8933;引きずり;train of dress,trailing skirt;ひきずり;6483;99.42043623;0.00033443;;-1;V;p4
8934;引き出せる;Name;;6483;99.42077066;0.00033443;;-1;V;p4
8935;引き継ぐ;to take over,to hand over;ひきつぐ;6483;99.42110508;0.00033443;;-1;V;p4
8936;引き締まる;to become tense,to be tightened,to become firm (e.g. body);ひきしまる;6483;99.42143951;0.00033443;;-1;V;p4
8937;引き締める;to tighten,to stiffen,to brace,to strain;ひきしめる;6483;99.42177394;0.00033443;;-1;V;p4
8938;引き起こす;to cause,to induce,to bring about,to provoke;ひきおこす;6483;99.42210837;0.00033443;N1;-1;V;p4
8939;引き返せる;Name;;6483;99.4224428;0.00033443;;-1;V;p4
8940;引っかく;to scratch,to claw;ひっかく;6483;99.42277722;0.00033443;N1;-1;V;p4
8941;引っかける;to hang (something) on (something),to throw on (clothes);ひっかける;6483;99.42311165;0.00033443;N1;-1;V;p4
8942;引取り;leaving,accepting;ひきとり;6483;99.42344608;0.00033443;;-1;V;p4
8943;引越し;moving (dwelling, office, etc.),changing residence;ひっこし;6483;99.42378051;0.00033443;N2;-1;V;p4
8944;引越す;to move (house),to change residence;ひっこす;6483;99.42411494;0.00033443;N4;34;V;p4
8945;弧;arc;こ;6483;99.42444936;0.00033443;;-1;V;p4
8946;弱き者;weak person,the weak;よわきもの;6483;99.42478379;0.00033443;;-1;V;p4
8947;弱まる;to abate,to weaken,to be emaciated,to be dejected,to be perplexed;よわまる;6483;99.42511822;0.00033443;N1;-1;V;p4
8948;弱み;(a) weakness,shortcoming,failing,sore point;よわみ;6483;99.42545265;0.00033443;;-1;V;p4
8949;弱気;timid,weak-kneed,fainthearted;よわき;6483;99.42578708;0.00033443;;-1;V;p4
8950;弱火;low flame (cooking),low heat,simmering;よわび;6483;99.4261215;0.00033443;;-1;V;p4
8951;弱肉強食;survival of the fittest,the law of the jungle,the weak are meat the strong do eat;じゃくにくきょうしょく;6483;99.42645593;0.00033443;;-1;V;p4
8952;弱虫;coward,weakling,scaredy cat,wimp,sissy;よわむし;6483;99.42679036;0.00033443;;9;V;p4
8953;張りきる;to be in high spirits,to be full of vigor (vigour),to be enthusiastic,to be eager,to stretch to breaking point;はりきる;6483;99.42712479;0.00033443;N2;-1;V;p4
8954;張り倒す;to knock down,to slap down,to floor;はりたおす;6483;99.42745922;0.00033443;;-1;V;p4
8955;張り込む;to be on the lookout,to lie in wait;はりこむ;6483;99.42779364;0.00033443;;-1;V;p4
8956;張本人;originator,ringleader,perpetrator,main culprit,person responsible;ちょうほんにん;6483;99.42812807;0.00033443;;-1;V;p4
8957;強力粉;bread flour (high gluten),strong flour,hard flour;きょうりきこ;6483;99.4284625;0.00033443;;-1;V;p4
8958;強大;mighty,powerful;きょうだい;6483;99.42879693;0.00033443;;-1;V;p4
8959;強打;smiting,blow;きょうだ;6483;99.42913136;0.00033443;;-1;V;p4
8960;強欲;greedy,avaricious,rapacious,insatiable;ごうよく;6483;99.42946578;0.00033443;;-1;V;p4
8961;強調;emphasis,highlight,stress,stressed point;きょうちょう;6483;99.42980021;0.00033443;N3;10;V;p4
8962;当たり障り;obstacle;あたりさわり;6483;99.43013464;0.00033443;;-1;V;p4
8963;当てはまる;to apply (a rule),to be applicable,to come under (a category),to fulfill,to hold true;あてはまる;6483;99.43046907;0.00033443;N2;-1;V;p4
8964;当てはめる;to apply,to adapt;あてはめる;6483;99.4308035;0.00033443;N2;-1;V;p4
8965;当る;to be hit,to strike;あたる;6483;99.43113792;0.00033443;N3;5;V;p4
8966;当事者;person concerned,interested party,related party;とうじしゃ;6483;99.43147235;0.00033443;;-1;V;p4
8967;当人;the person concerned,the person in question,the said person;とうにん;6483;99.43180678;0.00033443;N1;-1;V;p4
8968;当日;day in question,appointed day,that very day,the day (of issue, publication, etc.);とうじつ;6483;99.43214121;0.00033443;N2;-1;V;p4
8969;当番;being on duty,person on duty;とうばん;6483;99.43247564;0.00033443;N2;-1;V;p4
8970;形式;form (as opposed to substance),formality;けいしき;6483;99.43281006;0.00033443;N2;-1;V;p4
8971;往復;making a round trip,going and returning,coming and going;おうふく;6483;99.43314449;0.00033443;N2;26;V;p4
8972;待ち受ける;to await,to expect;まちうける;6483;99.43347892;0.00033443;;-1;V;p4
8973;待ち合わせ;appointment;まちあわせ;6483;99.43381335;0.00033443;N1;-1;V;p4
8974;待ち合わせる;to rendezvous,to meet at a prearranged place and time,to arrange to meet;まちあわせる;6483;99.43414778;0.00033443;N2;-1;V;p4
8975;待ち構える;to lie in wait,to be on the watch for;まちかまえる;6483;99.43448221;0.00033443;;-1;V;p4
8976;後任;successor;こうにん;6483;99.43481663;0.00033443;;-1;V;p4
8977;後始末;settlement (of affairs),remedial measures,cleaning up afterwards;あとしまつ;6483;99.43515106;0.00033443;;-1;V;p4
8978;後姿;retreating figure,appearance from behind;うしろすがた;6483;99.43548549;0.00033443;;-1;V;p4
8979;後日;in the future,another day,later;ごじつ;6483;99.43581992;0.00033443;;-1;V;p4
8980;後頭部;back of head;こうとうぶ;6483;99.43615435;0.00033443;;-1;V;p4
8981;徒競走;foot race;ときょうそう;6483;99.43648877;0.00033443;;-1;V;p4
8982;得意げ;proud,elated;とくいげ;6483;99.4368232;0.00033443;;-1;V;p4
8983;得点;scoring,score,points made,marks obtained,goals,runs;とくてん;6483;99.43715763;0.00033443;N1;-1;V;p4
8984;御;honorific,polite,humble prefix;ご;6483;99.43749206;0.00033443;N3;-1;V;p4
8985;御する;to drive (e.g. horse, carriage);ぎょする;6483;99.43782649;0.00033443;;-1;V;p4
8986;御免;your pardon,sorry,no thanks;ごめん;6483;99.43816091;0.00033443;N2;39;V;p4
